postcode_sector,Numpeople_2011_Total,Numpeople_2011_Wales,County1,County2,County3,CountyCe1,CountyCe2,CountyCe3,totalcombined,totalRDP,totalSFP,totalRDPvis1,totalRDPvis2,totalRDPvis3,totalSFPvis1,totalSFPvis2,totalSFPvis3,totalRDPvis1tim1,totalRDPvis1tim2,totalRDPvis1tim3,totalRDPvis1tim4,totalRDPvis1tim5,totalRDPvis1tim6,totalRDPvis1tim7,totalRDPvis1tim8,totalRDPvis1tim9,totalRDPvis1tim10,totalRDPvis1tim11,totalRDPvis1tim12,totalRDPvis1tim13,totalRDPvis1tim14,totalRDPvis1tim15,totalRDPvis1tim16,totalRDPvis1tim17,totalRDPvis1tim18,totalRDPvis1tim19,totalRDPvis1tim20,totalRDPvis2tim1,totalRDPvis2tim2,totalRDPvis2tim3,totalRDPvis2tim4,totalRDPvis2tim5,totalRDPvis2tim6,totalRDPvis2tim7,totalRDPvis2tim8,totalRDPvis2tim9,totalRDPvis2tim10,totalRDPvis2tim11,totalRDPvis2tim12,totalRDPvis2tim13,totalRDPvis2tim14,totalRDPvis2tim15,totalRDPvis2tim16,totalRDPvis2tim17,totalRDPvis2tim18,totalRDPvis2tim19,totalRDPvis2tim20,totalRDPvis3tim1,totalRDPvis3tim2,totalRDPvis3tim3,totalRDPvis3tim4,totalRDPvis3tim5,totalRDPvis3tim6,totalRDPvis3tim7,totalRDPvis3tim8,totalRDPvis3tim9,totalRDPvis3tim10,totalRDPvis3tim11,totalRDPvis3tim12,totalRDPvis3tim13,totalRDPvis3tim14,totalRDPvis3tim15,totalRDPvis3tim16,totalRDPvis3tim17,totalRDPvis3tim18,totalRDPvis3tim19,totalRDPvis3tim20,totalSFPvis1tim1,totalSFPvis1tim2,totalSFPvis1tim3,totalSFPvis1tim4,totalSFPvis1tim5,totalSFPvis1tim6,totalSFPvis1tim7,totalSFPvis1tim8,totalSFPvis1tim9,totalSFPvis1tim10,totalSFPvis1tim11,totalSFPvis1tim12,totalSFPvis1tim13,totalSFPvis1tim14,totalSFPvis1tim15,totalSFPvis1tim16,totalSFPvis1tim17,totalSFPvis1tim18,totalSFPvis1tim19,totalSFPvis1tim20,totalSFPvis2tim1,totalSFPvis2tim2,totalSFPvis2tim3,totalSFPvis2tim4,totalSFPvis2tim5,totalSFPvis2tim6,totalSFPvis2tim7,totalSFPvis2tim8,totalSFPvis2tim9,totalSFPvis2tim10,totalSFPvis2tim11,totalSFPvis2tim12,totalSFPvis2tim13,totalSFPvis2tim14,totalSFPvis2tim15,totalSFPvis2tim16,totalSFPvis2tim17,totalSFPvis2tim18,totalSFPvis2tim19,totalSFPvis2tim20,totalSFPvis3tim1,totalSFPvis3tim2,totalSFPvis3tim3,totalSFPvis3tim4,totalSFPvis3tim5,totalSFPvis3tim6,totalSFPvis3tim7,totalSFPvis3tim8,totalSFPvis3tim9,totalSFPvis3tim10,totalSFPvis3tim11,totalSFPvis3tim12,totalSFPvis3tim13,totalSFPvis3tim14,totalSFPvis3tim15,totalSFPvis3tim16,totalSFPvis3tim17,totalSFPvis3tim18,totalSFPvis3tim19,totalSFPvis3tim20
SA16 0,8620,8620,Carmarthenshire,0,0,Dyfed,0,0,114776,114776,0,0,6250,108526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,4186,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5799,102726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SA17 4,5828,5828,Carmarthenshire,0,0,Dyfed,0,0,40722,40722,0,0,15350,25372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,4186,0,9100,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22646,2726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SA17 5,3148,3148,Carmarthenshire,0,0,Dyfed,0,0,246022,246022,0,0,6250,239772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,4186,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150646,89126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SA18 1,9129,9126,Carmarthenshire,Neath Port Talbot,0,Dyfed,West Glamorgan,0,768853,164337,604516,0,24174,140163,300076,304441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,4186,8824,9100,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59489,37067,8060,0,0,0,2917,0,0,0,32632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SA18 2,9698,9698,Carmarthenshire,Swansea,0,Dyfed,West Glamorgan,0,675110,70594,604516,0,10587,60008,300076,304441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2501,4186,0,0,1400,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,350,0,0,22646,5301,0,0,0,28586,0,0,0,3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SA18 3,10916,10916,Carmarthenshire,0,0,Dyfed,0,0,1248078,643562,604516,0,6250,637312,300076,304441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,4186,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435200,5799,2726,165000,0,0,28586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SA18 9,0,0,Carmarthenshire,0,0,Dyfed,0,0,619292,14776,604516,0,6250,8526,300076,304441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,4186,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5799,2726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SA19 0,0,0,Carmarthenshire,0,0,Dyfed,0,0,30776,30776,0,0,22250,8526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,4186,0,0,1400,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,5799,2726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SA19 6,3209,3209,Carmarthenshire,0,0,Dyfed,0,0,1410706,420056,990650,0,147683,272372,0,0,990650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,4186,0,9100,1400,0,0,0,0,116333,16000,0,0,0,0,0,0,0,0,0,0,80751,43979,147643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990650,0,0,0,0,0,0
SA19 7,2903,2901,Carmarthenshire,0,0,Dyfed,0,0,1559711,569061,990650,0,22250,546811,0,0,990650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,4186,0,0,1400,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,18286,5799,2726,0,0,0,0,0,0,520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990650,0,0,0,0,0,0
SA19 8,1936,1932,Carmarthenshire,0,0,Dyfed,0,0,640556,420556,220000,0,38574,381982,0,0,220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,4186,0,16324,1400,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,169869,2726,0,0,0,0,0,209386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220000,0,0,0,0,0,0,0,0
SA19 9,1614,1614,Carmarthenshire,0,0,Dyfed,0,0,1809383,818733,990650,0,22250,796483,0,0,990650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,4186,0,0,1400,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,793756,2726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990650,0,0,0,0,0,0
SA2 0,14012,14008,Swansea,0,0,West Glamorgan,0,0,1008743,0,1008743,0,0,0,0,0,1008743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348077,0,0,0,0,0,297939,362727,0,0,0,0,0,0
SA2 7,11932,11932,Swansea,0,0,West Glamorgan,0,0,1638815,14887,1623928,0,8837,6050,0,0,1623928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,1837,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,350,0,0,0,2575,0,0,0,0,0,0,0,3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963262,0,0,0,0,0,297939,362727,0,0,0,0,0,0
SA2 8,6267,6267,Swansea,0,0,West Glamorgan,0,0,36724340,0,36724340,0,0,0,33804651,1910946,1008743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12254133,1124222,3989785,8903091,1388557,300076,5844786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1910946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348077,0,0,0,0,0,297939,362727,0,0,0,0,0,0
SA2 9,6335,6335,Swansea,0,0,West Glamorgan,0,0,1008743,0,1008743,0,0,0,0,0,1008743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348077,0,0,0,0,0,297939,362727,0,0,0,0,0,0
SA20 0,3515,3515,Carmarthenshire,0,0,Dyfed,0,0,276808,276808,0,0,31618,245190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,20454,0,9100,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219818,22646,2726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SA3 1,3158,3158,Swansea,0,0,West Glamorgan,0,0,564255,266316,297939,0,23217,243098,0,0,297939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1837,13900,0,0,0,0,0,0,0,2500,0,4981,0,0,0,0,0,0,0,350,0,3815,0,155808,0,0,0,0,0,0,30000,53125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297939,0,0,0,0,0,0,0
SA3 2,2715,2715,Swansea,0,0,West Glamorgan,0,0,342096,44157,297939,0,14277,29879,0,0,297939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1837,0,0,4960,0,0,0,0,0,2500,0,4981,0,0,0,0,0,0,0,350,0,8815,0,5808,0,0,0,0,0,0,0,14906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297939,0,0,0,0,0,0,0
SA3 3,3665,3665,Swansea,0,0,West Glamorgan,0,0,459860,161921,297939,0,17317,144603,0,0,297939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1837,8000,0,0,0,0,0,0,0,2500,0,4981,0,0,0,0,0,0,0,350,0,3815,68000,34608,0,0,0,0,0,0,0,37830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297939,0,0,0,0,0,0,0
SA3 4,7694,7694,Swansea,0,0,West Glamorgan,0,0,309968,12029,297939,0,4981,7048,0,0,297939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4981,0,0,0,0,0,0,0,0,0,3815,0,3233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297939,0,0,0,0,0,0,0
SA3 5,8990,8990,Swansea,0,0,West Glamorgan,0,0,3383198,12029,3371169,0,4981,7048,3073230,0,297939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4981,0,0,0,0,0,0,0,0,0,3815,0,3233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2954395,0,0,0,118835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297939,0,0,0,0,0,0,0
SA3 9,0,0,Swansea,0,0,West Glamorgan,0,0,309968,12029,297939,0,4981,7048,0,0,297939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4981,0,0,0,0,0,0,0,0,0,3815,0,3233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297939,0,0,0,0,0,0,0
SA31 1,5826,5826,Carmarthenshire,0,0,Dyfed,0,0,367204,367204,0,0,155555,211648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,4186,0,32972,1400,0,0,0,0,116333,0,0,0,0,0,0,0,0,0,0,0,62694,86646,19643,0,0,0,42667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SA31 2,4191,4191,Carmarthenshire,0,0,Dyfed,0,0,515344,515344,0,0,175695,339648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20805,4186,0,32972,1400,0,0,0,0,116333,0,0,0,0,0,0,0,0,0,0,0,62694,86646,147643,0,0,0,42667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SA31 3,7237,7237,Carmarthenshire,0,0,Dyfed,0,0,500432,500432,0,0,155555,344876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,4186,0,32972,1400,0,0,0,0,116333,0,0,0,0,0,0,0,0,0,0,0,67921,86646,147643,0,0,0,42667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SA31 9,0,0,Carmarthenshire,0,0,Dyfed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SA32 7,3840,3840,Carmarthenshire,0,0,Dyfed,0,0,513785,513785,0,0,122583,391201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,4186,0,0,1400,0,0,0,0,116333,0,0,0,0,0,0,0,0,0,0,0,18286,322935,2726,0,0,0,47254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SA32 8,3700,3700,Carmarthenshire,0,0,Dyfed,0,0,3669590,2678940,990650,0,165845,2513095,0,0,990650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,4186,43262,0,1400,0,0,0,0,116333,0,0,0,0,0,0,0,0,0,0,0,18286,127359,66726,0,0,0,2300724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990650,0,0,0,0,0,0
SA33 4,5595,5595,Carmarthenshire,0,0,Dyfed,0,0,3183886,183886,3000000,0,24450,159436,0,0,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,4186,0,18200,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5799,147461,0,0,0,0,0,0,6176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,0,0,0,0,0,0,0,0,0,0
SA33 5,3302,3302,Carmarthenshire,0,0,Dyfed,0,0,142776,142776,0,0,6250,136526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,4186,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133799,2726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SA33 6,3710,3708,Carmarthenshire,0,0,Dyfed,0,0,14776,14776,0,0,6250,8526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,4186,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5799,2726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SA34 0,5019,5019,Carmarthenshire,Pembrokeshire,0,Dyfed,0,0,6815592,701688,6113904,0,15350,686338,0,0,6113904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,4186,0,9100,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204896,5799,451643,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6113904,0,0,0,0,0,0,0,0,0
SA35 0,794,794,Pembrokeshire,0,0,Dyfed,0,0,196425,196425,0,0,0,196425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14452,0,128000,0,0,0,0,0,53973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SA36 0,366,366,Pembrokeshire,0,0,Dyfed,0,0,139405,139405,0,0,12565,126840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10049,0,2516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5264,0,0,121576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SA37 0,1399,1399,Pembrokeshire,Carmarthenshire,0,Dyfed,0,0,242244,242244,0,0,25048,217196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127996,0,0,0,0,89200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SA38 9,4513,4511,Carmarthenshire,Ceredigion,0,Dyfed,0,0,1412464,1412464,0,0,15350,1397114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,4186,0,9100,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1135742,22646,2726,0,0,0,0,0,0,236000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SA39 9,2610,2610,Carmarthenshire,Ceredigion,0,Dyfed,0,0,31622,31622,0,0,6250,25372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,4186,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22646,2726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SA4 0,3192,3192,Carmarthenshire,0,0,Dyfed,0,0,440715,142776,297939,0,6250,136526,0,0,297939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,4186,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5799,130726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297939,0,0,0,0,0,0,0
SA4 3,10396,10387,Swansea,0,0,West Glamorgan,0,0,308326,10387,297939,0,4337,6050,0,0,297939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1837,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,350,0,0,0,2575,0,0,0,0,0,0,0,3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297939,0,0,0,0,0,0,0
